contour_area;contour_perimetr;contour_circularity;aspect_ratio;class;
 44547.5; 1345.9179502725601; 559800.39; 1.1909990246718047;2;
 63219.5; 1191.2661467790604; 794439.67; 1.3686078923511624;2;
 61992.5; 1332.2610939741135; 779020.73; 1.8590262950600105;2;
 53408.5; 1504.8296364545822; 671151.0; 1.1534876664800697;2;
 42738.5; 865.0752415657043; 537067.83; 1.2224035192770735;2;
 58813.5; 1374.7463755607605; 739072.24; 1.0708243756339018;2;
 21621.5; 575.8549020290375; 271703.78; 1.318886356635371;2;
 28581.0; 662.0386654138565; 359159.44; 1.194672779237351;2;
 36104.0; 753.8132702112198; 453696.24; 1.168915101904849;2;
 35856.0; 726.5828218460083; 450579.78; 1.272671557459401;2;
 18894.5; 565.6295055150986; 237435.29; 1.9834791547481496;2;
 60412.5; 1215.4915434122086; 759165.86; 1.4295900329663567;2;
 35785.0; 1012.6559768915176; 449687.57; 1.1531864009640123;2;
 32078.5; 816.305690407753; 403110.32; 1.2706088925208723;2;
 29773.0; 716.8082175254822; 374138.55; 1.1257522163266171;2;
 50542.5; 876.9087227582932; 635135.79; 1.4880889542111997;2;
 24938.0; 607.6122570037842; 313380.15; 1.086727144920603;2;
 21873.0; 575.7543941736221; 274864.22; 1.259207433946499;2;
 23301.0; 627.7300112247467; 292809.0; 1.025861761285548;2;
 29193.5; 663.9381594657898; 366856.34; 1.2203483512714204;2;
 27558.5; 630.6000673770905; 346310.32; 1.0892484365919584;2;
 31629.0; 680.3818126916885; 397461.74; 1.1250073318387837;2;
 59265.0; 1479.9595793485641; 744745.95; 1.5541182350359428;2;
 27085.5; 632.5411907434464; 340366.43; 1.098615988737347;2;
 42554.5; 949.5849084854126; 534755.62; 1.4099237406015475;2;
 37483.0; 995.2590078115463; 471025.27; 1.391599092248725;2;
 31445.5; 699.9970358610153; 395155.81; 1.0926122608561617;2;
 30463.5; 688.4823167324066; 382815.63; 1.103095904295136;2;
 37496.5; 784.2224342823029; 471194.92; 1.3380856919372286;2;
 37560.0; 843.4600175619125; 471992.88; 1.146266094789042;2;
 30549.5; 667.6295056343079; 383896.34; 1.2471404935019348;2;
 33616.0; 696.5828211307526; 422431.11; 1.2196424612762047;2;
 29361.5; 694.8254619836807; 368967.49; 1.5433892718036668;2;
 62166.5; 1296.9473880529404; 781207.28; 1.9010073618283705;2;
 23641.0; 609.6711368560791; 297081.57; 1.0806688571906862;2;
 27122.5; 639.0264731645584; 340831.39; 1.1637708453449291;2;
 30034.5; 690.3401831388474; 377424.66; 1.6669531371471085;2;
 28595.5; 681.2274836301804; 359341.65; 1.3934251247228824;2;
 65403.5; 1019.2173801660538; 821884.62; 1.2919881048880162;2;
 32924.0; 814.8914779424667; 413735.19; 1.3648368468234877;2;
 47007.5; 868.6488382816315; 590713.67; 1.404894590300454;2;
 37024.5; 824.1046804189682; 465263.59; 1.1556150562529175;2;
 33903.5; 790.8498467206955; 426043.95; 1.144892848044249;2;
 62032.0; 1408.7880059480667; 779517.1; 1.5934326785623172;2;
 27247.0; 744.2640600204468; 342395.9; 1.2748201124096108;2;
 48108.0; 1045.626537680626; 604542.96; 1.4146789562721427;2;
 18308.5; 529.6295068264008; 230071.4; 1.3930528543176033;3;
 15740.5; 499.9482674598694; 197800.96; 1.269954291732234;3;
 8073.5; 370.291411280632; 101454.59; 1.793085993955919;3;
 11252.0; 421.36247873306274; 141396.8; 1.2429298137077749;3;
 12934.0; 453.8477602005005; 162533.44; 1.2542381212398088;3;
 12324.0; 434.81832230091095; 154867.95; 1.358754481942434;3;
 20306.5; 559.9137773513794; 255179.0; 1.3054774399866178;3;
 18272.0; 521.303604722023; 229612.72; 1.4271818984153732;3;
 9176.5; 380.3502870798111; 115315.3; 1.5829218182269589;3;
 13567.0; 450.67618560791016; 170487.95; 1.4064832548264992;3;
 10337.0; 390.1909064054489; 129898.57; 1.0672899654571864;3;
 12816.5; 436.4335460662842; 161056.89; 1.1046899476515348;3;
 10524.0; 405.22034323215485; 132248.48; 1.357783365267626;3;
 11851.0; 416.8183219432831; 148924.06; 1.2758458243150046;3;
 8102.5; 372.20815002918243; 101819.02; 2.104007612084451;3;
 12400.5; 439.5462452173233; 155829.28; 1.6729016766417957;3;
 10090.0; 380.53405225276947; 126794.68; 1.2006510472424945;3;
 9799.0; 394.8771992921829; 123137.87; 1.5239887227452222;3;
 11226.5; 420.35028624534607; 141076.36; 1.724356323407983;3;
 10372.0; 398.8771975040436; 130338.4; 1.367179155551963;3;
 12702.0; 434.9604592323303; 159618.04; 1.4055740855131922;3;
 11065.5; 485.60512030124664; 139053.17; 2.962886925611686;3;
 13571.0; 487.9310187101364; 170538.22; 2.018213667909772;3;
 10774.0; 403.0193318128586; 135390.08; 1.5770808042491697;3;
 15174.0; 479.2447283267975; 190682.11; 1.500980793986306;3;
 12258.0; 459.8477592468262; 154038.57; 1.8658818235404344;3;
 14057.0; 465.3036024570465; 176645.47; 1.353359969811289;3;
 14956.0; 472.475176692009; 187942.64; 1.2108796382965412;3;
 10189.0; 411.8477612733841; 128038.75; 1.841606192159566;3;
 9222.0; 367.8477599620819; 115887.07; 1.1857268342460794;3;
 11690.0; 422.96045768260956; 146900.87; 1.3760733297898942;3;
 16808.5; 502.09039878845215; 211221.84; 1.2480100270031922;3;
 12759.0; 443.36248004436493; 160334.32; 1.417447126785794;3;
 6394.0; 310.79393768310547; 80349.37; 1.1747946394106166;3;
 13449.0; 462.4751762151718; 169005.12; 1.5405822045216817;3;
 6037.0; 308.24978148937225; 75863.18; 1.526807250718604;3;
 15511.0; 477.78888714313507; 194916.97; 1.2069484742798227;3;
 10692.0; 421.5046135187149; 134359.63; 1.495648765368508;3;
 7664.0; 359.705623626709; 96308.66; 1.7912556882747135;3;
 16193.0; 484.5584399700165; 203487.24; 1.1230662520099326;3;
 7357.0; 346.3919174671173; 92450.79; 1.6336727083534823;3;
 9230.0; 375.36247849464417; 115987.6; 1.287182830617213;3;
 10498.5; 413.88939023017883; 131928.04; 1.7074840939316824;3;
 6785.0; 323.90663611888885; 85262.82; 1.4388296019921152;3;
 19490.0; 573.8721451759338; 244918.56; 1.8532183718878608;3;
 14173.0; 462.4751788377762; 178103.17; 1.4504725497781954;3;
 8750.5; 359.46298372745514; 109962.03; 1.2808568019182454;3;
 10204.5; 387.2619729042053; 128233.53; 1.2665396553111157;3;
 14019.5; 455.26197350025177; 176174.23; 1.025146247357978;3;
 4885.0; 268.9949471950531; 61386.72; 1.0360131707095501;3;
 6179.0; 309.42135298252106; 77647.6; 1.3255289519139657;3;
 11229.0; 414.8183215856552; 141107.78; 1.4263409274790166;3;
 8767.0; 366.3919166326523; 110169.37; 1.382444723137578;3;
 15776.0; 473.78888463974; 198247.06; 1.2015279787201978;3;
 12078.0; 434.96045792102814; 151776.62; 1.2600938288343277;3;
 13265.0; 446.6761873960495; 166692.91; 1.2718287976692473;3;
 13054.0; 439.1614685058594; 164041.4; 1.217027621514668;3;
 26357.5; 621.9726498126984; 331218.11; 1.1525317470344485;3;
 12294.0; 435.6467492580414; 154490.96; 1.3054076627947315;3;
 12689.0; 445.5046135187149; 159454.68; 1.3060402882771602;3;
 11708.0; 411.8477600812912; 147127.07; 1.0860377010539939;3;
 9045.0; 382.6761872768402; 113662.82; 1.6818489497745337;3;
 9450.0; 373.22034335136414; 118752.2; 1.1241995338210689;3;
 6663.0; 314.10764515399933; 83729.73; 1.0472638948158086;3;
 16724.0; 491.9310213327408; 210159.98; 1.2646168091273902;3;
 11152.0; 407.1614673137665; 140140.17; 1.3833830389461612;3;
 7820.0; 344.93607330322266; 98269.02; 1.355582383508162;3;
 8540.0; 358.8771986961365; 107316.81; 1.2062474002925712;3;
 13295.0; 439.8477592468262; 167069.9; 1.345051014706079;3;
 8545.5; 356.8355666399002; 107385.92; 1.2440404888221515;3;
 12888.0; 449.7888845205307; 161955.38; 1.2947698678338284;3;
 8347.0; 345.42135286331177; 104891.5; 1.072863819336982;3;
 7727.5; 337.806129693985; 97106.63; 1.2859249077528636;3;
 14607.0; 463.16146767139435; 183556.98; 1.2814871351214001;3;
 6772.0; 319.42135322093964; 85099.46; 1.1906574688215679;3;
 20774.0; 552.8183214664459; 261053.78; 1.3489873753470603;3;
 11923.0; 421.0193336009979; 149828.84; 1.108346371717921;3;
 17016.5; 501.00209069252014; 213835.65; 1.0283669918291576;3;
 7555.5; 338.7766923904419; 94945.21; 1.362447662904952;3;
 8001.0; 340.93607330322266; 100543.53; 1.2932890278665536;3;
 14652.5; 463.7472550868988; 184128.75; 1.2769668539211647;3;
 15754.0; 482.96045792102814; 197970.6; 1.2154646625851;3;
 7854.5; 341.52185821533203; 98702.56; 1.06508582218464;3;
 9923.5; 399.06096255779266; 124702.38; 1.5915183732927416;3;
 15315.0; 469.3036037683487; 192453.97; 1.224462259982376;3;
 3030.5; 212.2670259475708; 38082.39; 1.3031754439553462;3;
 13814.0; 456.8183214664459; 173591.84; 1.2931182526243843;3;
 6353.0; 305.4213545322418; 79834.15; 1.1610229150321305;3;
 6361.5; 306.20815122127533; 79940.97; 1.270784611429357;3;
 17211.0; 500.9604572057724; 216279.8; 1.311291293203189;3;
 6871.0; 338.10764586925507; 86343.53; 1.7945949428256267;3;
 9302.0; 370.3919163942337; 116892.38; 1.4270418336616775;3;
 5575.0; 296.45079016685486; 70057.52; 1.375491445180437;3;
 13025.0; 441.5878748893738; 163676.98; 1.1989592829867441;3;
 17815.0; 502.81832015514374; 223869.89; 1.1168079083408808;3;
 15612.0; 476.3330419063568; 196186.18; 1.1287771865154472;3;
 17872.0; 510.27416586875916; 224586.18; 1.2538489671174187;3;
 16512.0; 501.30360424518585; 207495.91; 1.265877459098021;3;
 9977.0; 396.5340517759323; 125374.68; 1.3968141598406227;3;
 14556.0; 458.1909067630768; 182916.09; 1.07042018114519;3;
 15422.5; 482.031525850296; 193804.85; 1.265575250815797;3;
 13565.0; 470.2741652727127; 170462.82; 1.6945092668524049;3;
 9207.0; 372.8183230161667; 115698.57; 1.3416104982747215;3;
 10526.0; 394.19090592861176; 132273.62; 1.1390866988800512;3;
 6379.0; 320.2497807741165; 80160.88; 1.6071748937590742;3;
 14045.0; 463.36248004436493; 176494.68; 1.4175322957930832;3;
 14136.5; 458.09040117263794; 177644.5; 1.3643955133388292;3;
 18589.0; 514.9604569673538; 233596.26; 1.1821057601358977;3;
 8175.0; 362.1909062862396; 102730.08; 1.5825623045344048;3;
 9037.0; 380.73506247997284; 113562.29; 1.4474653051813773;3;
 6973.0; 324.2497812509537; 87625.3; 1.319561838149158;3;
 16427.5; 512.7178173065186; 206434.05; 1.3217325062422027;3;
 9517.0; 373.9066345691681; 119594.15; 1.2672397664913024;3;
 7716.0; 332.0487711429596; 96962.12; 1.1154827324861785;3;
 15329.0; 486.7594460248947; 192629.9; 1.3707222741933232;3;
 13057.0; 471.3624782562256; 164079.1; 1.9682513516970377;3;
 10790.0; 417.36247885227203; 135591.14; 1.662236501734182;3;
 5672.5; 291.1787133216858; 71282.74; 1.3824978914948074;3;
 7233.5; 327.86500465869904; 90898.84; 1.1851950661467265;3;
 8376.0; 352.93607199192047; 105255.92; 1.3182174396890698;3;
 9784.5; 380.8355675935745; 122955.65; 1.173261934659973;3;
 6763.0; 311.96550965309143; 84986.36; 1.102663544071082;3;
 6917.0; 315.7645000219345; 86921.59; 1.0413378141723817;3;
 7468.0; 336.24978053569794; 93845.66; 1.1496137005860954;3;
 13350.0; 457.303603887558; 167761.05; 1.4890667974683471;3;
 7957.0; 335.0782083272934; 99990.61; 1.0622054090890314;3;
 11072.0; 401.98989474773407; 139134.86; 1.2035182446200818;3;
 15917.0; 495.8477603197098; 200018.92; 1.371625018050022;3;
 14992.5; 468.7178169488907; 188401.31; 1.1860277959028687;3;
 13188.0; 446.1909064054489; 165725.3; 1.1556011651776095;3;
 11172.0; 419.36247992515564; 140391.49; 1.4888294127896846;3;
 13501.5; 472.4335469007492; 169664.85; 1.6020901216829897;3;
 11452.0; 414.8771971464157; 143910.08; 1.1275503225374879;3;
 18545.0; 525.3868659734726; 233043.34; 1.1338390017900721;3;
 13331.0; 458.67618584632874; 167522.29; 1.445030574786495;3;
 8372.5; 359.26197361946106; 105211.94; 1.3787379275401397;3;
 13496.0; 450.39191710948944; 169595.74; 1.416174353136224;3;
 18416.0; 519.445739030838; 231422.28; 1.2872091399613976;3;
 2.0; 5.656854152679443; 25.13; 0.0;3;
 17.0; 17.313708186149597; 213.63; 1.792375605057233;3;
 2.0; 5.656854152679443; 25.13; 0.0;3;
 9241.0; 404.13202929496765; 116125.83; 1.8024535147018124;3;
 4.0; 7.656854152679443; 50.27; 1.0;3;
 9202.0; 370.3919155597687; 115635.74; 1.2392396999209943;3;
 22944.0; 579.1858538389206; 288322.81; 1.1402376791853928;3;
 16831.0; 683.1858532428741; 211504.58; 1.8685851293945253;3;
 9752.0; 376.8183230161667; 122547.25; 1.1590232831111882;3;
 8284.0; 354.5929266214371; 104099.81; 1.1749090985884545;3;
 16178.0; 499.2447278499603; 203298.74; 1.1609811281711944;3;
 18439.5; 530.5168076753616; 231717.59; 1.2638921456058083;3;
 9945.0; 396.0487701892853; 124972.56; 1.456723629141109;3;
 12688.0; 433.5046133995056; 159442.11; 1.2884707909978481;3;
 7656.0; 350.3919186592102; 96208.13; 1.5872855972810396;3;
 6806.0; 324.651801943779; 85526.72; 1.1082857745710464;3;
 9965.0; 393.0193336009979; 125223.88; 1.4046299544245606;3;
 12379.0; 432.5340518951416; 155559.1; 1.025062290261053;3;
 10667.0; 397.5046138763428; 134045.48; 1.2959317663723657;3;
 12046.0; 421.50461399555206; 151374.5; 1.0634223308187098;3;
 14372.0; 464.04877054691315; 180603.88; 1.119652633087942;3;
 18562.0; 533.1025935411453; 233256.97; 1.4857942756335154;3;
 14428.0; 473.70562422275543; 181307.6; 1.2313091535926948;3;
 17913.5; 518.173663020134; 225107.68; 1.103071060530438;3;
 10636.5; 402.0904015302658; 133662.2; 1.2860130638918092;3;
 7782.5; 347.6639950275421; 97797.78; 1.5133084252633382;3;
 15869.0; 486.1320301294327; 199415.74; 1.2324718673829012;3;
 8222.0; 355.2792179584503; 103320.7; 1.531042673288365;3;
 10114.0; 385.0193327665329; 127096.27; 1.1779766361362474;3;
 10916.0; 409.4213545322418; 137174.5; 1.5949277558613746;3;
 6483.0; 308.73506212234497; 81467.78; 1.2893760289270473;3;
 6057.0; 301.62236416339874; 76114.51; 1.4750310079064413;3;
 11020.0; 406.1909054517746; 138481.4; 1.1039086917543852;3;
 6173.0; 301.4213539361954; 77572.21; 1.4351674440310025;3;
 16043.5; 480.91882848739624; 201608.57; 1.1542574762139444;3;
 6423.0; 319.90663480758667; 80713.8; 1.466697276217942;3;
 7025.0; 327.0782082080841; 88278.75; 1.505378361195141;3;
 6420.5; 311.8650047779083; 80682.38; 1.1557028274969592;3;
 9622.0; 384.8183249235153; 120913.62; 1.6515549579982107;3;
 7189.0; 328.6518018245697; 90339.64; 1.4536956954228875;3;
 11585.0; 406.87719762325287; 145581.4; 1.1293608670666075;3;
 7498.0; 338.9360725879669; 94222.65; 1.424347532359629;3;
 6470.0; 305.6223632097244; 81304.42; 1.2810329613225528;3;
 8144.0; 347.7644991874695; 102340.52; 1.218647780188742;3;
 8266.5; 347.6639941930771; 103879.9; 1.306825108179251;3;
 7560.0; 340.24978160858154; 95001.76; 1.4782594889756133;3;
 14409.0; 455.8477599620819; 181068.83; 1.2861934381277011;3;
 7592.0; 334.5929273366928; 95403.89; 1.1167013794526799;3;
 14257.5; 458.29141092300415; 179165.03; 1.3517993040550509;3;
 7370.0; 332.0487707853317; 92614.15; 1.3769689193383159;3;
 7955.0; 339.27921962738037; 99965.48; 1.0984436758120435;3;
 7034.0; 332.7939375638962; 88391.85; 1.273573633242275;3;
 8204.0; 364.73506140708923; 103094.5; 1.4057219137954255;3;
 13868.0; 455.36247873306274; 174270.43; 1.4144713516441307;3;
 10557.0; 412.81832325458527; 132663.17; 1.3789059984643048;3;
 14490.0; 471.44573879241943; 182086.71; 1.5343138486314936;3;
 11379.0; 417.5046159029007; 142992.73; 1.392722136627669;3;
 11125.0; 412.0487701892853; 139800.87; 1.5250263602801615;3;
 6449.5; 315.03657817840576; 81046.81; 1.3342159659653168;3;
 9694.5; 385.1198377609253; 121824.68; 1.4670149946303144;3;
 11166.0; 424.2497810125351; 140316.09; 1.5626789867168518;3;
 18414.0; 530.676186800003; 231397.15; 1.1205465303957887;3;
 9113.0; 373.906636595726; 114517.34; 1.4403400913001352;3;
 5643.0; 285.6223638057709; 70912.03; 1.336596892982487;3;
 14433.0; 526.3919163942337; 181370.43; 2.5849786524287897;3;
 11574.0; 419.84775936603546; 145443.17; 1.2171067888083589;3;
 9467.0; 383.0782082080841; 118965.83; 1.6064862457975708;3;
 16186.5; 537.6883798837662; 203405.56; 1.9899012594459187;3;
 9906.0; 409.01933324337006; 124482.47; 1.3981194854757448;3;
 12478.0; 433.70562505722046; 156803.17; 1.4333638063407994;3;
 11617.0; 409.705623626709; 145983.53; 1.1344797836482883;3;
 17636.0; 512.1320313215256; 221620.51; 1.358606704796385;3;
 12989.0; 433.220342874527; 163224.59; 1.150442890852995;3;
 19783.0; 552.9848433732986; 248600.51; 1.4456536096976125;3;
 16431.5; 492.9188277721405; 206484.32; 1.2789615628140247;3;
 14391.0; 466.67618787288666; 180842.64; 1.4819834980496236;3;
 19091.5; 525.2030979394913; 239910.86; 1.233323018429507;3;
 8219.0; 343.7645001411438; 103283.0; 1.0918164134721813;3;
 11405.0; 418.6761876344681; 143319.46; 1.5172991656818913;3;
 15379.5; 477.8893904685974; 193264.5; 1.1660753692033063;3;
 7570.0; 341.9066344499588; 95127.43; 1.5007093214237204;3;
 22433.0; 579.9310203790665; 281901.39; 1.4074273491492362;3;
 13144.0; 450.19090616703033; 165172.38; 1.4903335032001876;3;
